君 は ここ で 待 た な い ほう が よ い 。	wait here for a while .	0
行 か な い って 、 言 っ て る で しょ う 。	there is no telling what he will do .	0
私 の 計画 に 反対 で す か 。	are you against my plan ?	1
彼 は 豊富 な 経験 を も っ て い た 。	he was rich in experiences .	1
彼 は その 質問 に 答え る 必要 が あ る 。	he needs to answer the question .	1
私 は 彼 を 大変 利口 だ と 思 っ た 。	i thought him very honest .	0
彼 は 水 に 飛び込 ん だ 。	he jumped into the water .	1
その ピアノ は 良 い 音 が する 。	she is good at playing the piano .	0
今晩 は 寒 く な り そう だ 。	it 's time to be going .	0
どんな 宗教 を あなた は 信 じ て い ま す か 。	some people don 't believe in any religion .	0
子ども 達 は 彼女 に 世話 を し て もら っ た 。	she takes care of my children .	0
ま も な く 彼 は 帰宅 する だ ろ う 。	it won 't be long before they get married .	0
この 自動 車 は 操縦 し やす い 。	can you handle it ?	0
彼 は 車 を 運転 でき る 年 に な っ た 。	he is old enough to drive a car .	0
彼 は 何 を し て い る 人 で す か 。	he is not what he was .	0
私 は 今 ギター を ひ い て い ま す 。	i am playing the piano now .	0
大 賛成 で す 。	it 's all right .	0
彼女 に は みんな に 愛 さ れ て い る 息子 が い る 。	she loves her son dearly .	0
皆 が その 話 の 真相 を よく 知 っ て い る 。	i doubt the truth of his story .	0
彼 ら は 互い に 非難し あ っ て い た 。	they looked at each other .	0
彼 と 私 は スペイン 語 を 話 す こと が でき な い 。	he and i can not speak spanish .	1
この 道路 は 交通 が 激し い 。	traffic is heavy on this street .	0
昨夜 は よく 眠れ な かっ た の で す ね 。	did you have a good sleep last night ?	0
パーティー に 来 た い 人 は だれ で も 来 て よ い 。	whoever wants to come to my party may come .	1
今日 、 私 は 全部 で 十 冊 の 本 を 買 っ た 。	today , i bought ten books in all .	1
秘書 の 口 が 一 つ 開 い て い る 。	remember to post the letter .	0
私 の 母 は テレビ を 見 る の が 嫌い で す 。	my mother doesn 't like watching tv .	1
彼女 は 娘 の ため に パソコン を 買 っ て や っ た 。	she got her daughter a personal computer .	1
彼 は とても 若 い 。	he is very young .	1
それ って 、 どう 思 う 。	how do you feel today ?	0
たぶん 彼 は その 事実 を 知 っ て い る 。	it is a fact that i don 't know her name .	0
天気 は よ く な り そう だ 。	the weather turned better .	0
必ず 辞書 を 自分 の 横 に 置 い て 起き な さ い 。	don 't forget to put your dictionary beside you .	1
私 は 公園 に 行 く 。	i go to the park .	1
また お 会 い でき る と 思 い ま す 。	i trust that i can see you again .	1
彼 が 学校 に 行 っ た はず が な い 。	he has gone out .	0
昨夜 は ラジオ を 聞 い て い た 。	last night , i listened to radio .	1
私 は 、 むしろ コーヒー を 飲 み た い 。	which would you rather have , tea or coffee ?	0
彼 は 明日 の 今ごろ は ロンドン に い る だ ろ う 。	he will be in london at this time tomorrow .	1
外国 人 と 友達 に な る こと は 面白 い で す 。	there came to japan a foreigner .	0
どんな もの に も 潮時 が あ る 。	there is a time for everything .	1
二 度 と 彼 の 姿 を 見 た もの は い な かっ た 。	i have nothing to hide .	0
あの 美し い メアリー の 家 を ごらん なさ い 。	what a lovely day !	0
私 も この あたり は 初めて 来 ま し た 。	this is also the first time i 've been to this area .	1
彼女 は ひよこ を 買 っ た 。	i bought a book .	0
問題 は 誰 が 彼 の かわり に そこ へ 行 く か だ 。	the question is who will go there for him .	1
その 会合 は 、 中止 に な っ た 。	it was raining and the game was called off .	0
私 は すぐ に 火 を 起こ し た 。	the fire started in the kitchen .	0
私 は それ を 読 ん で とても ため に な っ た 。	he has done this for profit .	0
たばこ を 止め る こと が あなた に と っ て 必要 で す 。	it is necessary for you to stop smoking .	1
彼女 は 私 に よ い 席 を 見つけ て くれ た 。	she found me a good seat .	1
お 金 を 欲し が っ て い ま す 。	he wants the money .	1
ねえ 、 お 願 い 。	oh , have you ?	0
幽霊 を 信 じ ま す か 。	do you believe in ghosts ?	1
彼 は 時計 を チラッと 見 た 。	i glanced at his letter .	0
彼 は 数学 で よ い 点 を 取 っ た 。	he got good marks in math .	1
私 は 全身 が 痛 い 。	i ache all over .	1
彼女 は 音楽 会 で 楽し く 過ご し た 。	she enjoyed herself very much at the party yesterday .	0
あなた を チーム に お 迎え し て 誇り に 思 う 。	i 'm proud to have you on our team .	1
家 の 中 に は 誰 も い な かっ た 。	there wasn 't anybody in the house .	1
ちょうど 七 時 半 で す 。	it is just half past seven .	1
腎臓 が 悪 い の で す 。	you will have little trouble .	0
日 に 日 に 彼 は 良 く な る よう だっ た 。	she is getting better day by day .	0
母 は パン を 買 い に 町 へ い き ま し た 。	mother went to town to get some bread .	1
彼 は 病気 の よう だっ た 。	it seemed that he had been very happy .	0
その 山 は 一 年 中雪 を いただ い て い る 。	we have snow on the mountain all the year round .	1
ときどき 、 私 たち は 商用 で ロンドン へ 行 く 。	i 'd like to go to london .	0
彼 に は 役職 が つ い て い る 。	he has a position .	1
私 は そんな こと を する ほど ばか で は な い 。	he knows better than to believe such a thing .	0
何 か 変わり は な い ？	what 's new ?	1
彼 は 大統領 在職 中 日本 を 訪れ た 。	i visited him once in a while .	0
母 は いつ も 家 に い る と は 限 り ま せ ん 。	my mother is not always at home .	1
今晩 は 外食 し た い ん だ が 。	i feel like eating out tonight .	1
お 母 さん は いつ も 私 の 不平 ばかり 言 っ て い る 。	my mother is always complaining about me .	1
速 く 走 り なさ い 、 バス に 乗り 遅れ る よ 。	run fast , otherwise you will miss the bus .	1
正直 は 結局 報 わ れ る もの で あ る 。	honesty will pay in the long run .	0
合格 し た い なら 一生 懸命 がんば る こと で す 。	you should study hard , if you are to pass the exam .	1
平和 へ の 道 。	take the right road .	0
彼女 は １ 時間 後 に 帰 っ て き た 。	i will be back in an hour .	0
コーヒー 一杯 くださ い 。	i 'd like a cup of coffee .	0
私 は バス を 運転 する こと が 出来 な い 。	my mother cannot drive a car .	0
彼 の 言 っ て い る こと が 嘘 だ と わか っ た 。	what he had said turned out to be a lie .	1
私 は 一 週間 に ２、３ 度 図書 館 に 行 き ま す 。	he plays tennis three times a week .	0
時々 寂し く な る こと が あ る 。	i get lonely at times .	1
あなた に 会え て とても うれし い 。	it 's great to meet you .	1
父 は 不在 で す 。	father is away from home .	1
彼女 は 、 自分 は 正し い と 言い切 っ た 。	she did what she believed was right .	0
私 は 一生 懸命 働 い た 、 その ため に とても 疲れ た 。	i worked hard all day , so i was very tired .	1
私 は 家族 や 友人 に 贈り物 を する の が 好き で す 。	i like to give gifts to my family and friends .	1
私 は 彼 の ため なら 何 で も し ま す 。	i will do anything for him .	1
彼女 は また すぐ 私 たち を 訪ね て 来 ま す 。	he wants to see us again .	0
彼 は 私 が この 前 会 っ た とき は すこぶる 元気 だっ た 。	the last time when i saw him , he was quite well .	1
頑張 れ よ 、 そう すれ ば でき る から 。	hang in there , and you can do it .	1
もしもし 、 何 か 手伝 う こと が あ り ま す か 。	do you need our help ?	0
私 は 彼 を 信用 し て い ま す 。	i believe in you .	0
彼女 の 父 は 警官 で あ る 。	a policeman came up to me .	0
彼 は まず たっぷり と 朝食 を 食べ る こと から 始め た 。	he started his day with a good breakfast .	1
どう か 明朝 ６ 時 に 起こ し て 下さ い 。	i 'd like a wake-up call at six tomorrow morning .	0
彼 は 先生 に な る と い う 考え は まったく な かっ た 。	he is a teacher .	0
彼 は 彼女 を 殴 り さえ し た 。	he went so far as to call me a fool .	0
人 は それぞれ 、 意見 が 違 う 。	so many men , so many minds .	1
彼 は 、 アメリカ へ 行 こ う と い う 考え を 捨て た 。	he went to america to study medicine .	0
口 に 食べ物 を 入れ た まま しゃべ る な 。	don 't speak with your mouth full .	0
私 は お 金 を 盗 ま れ た 。	i had my money stolen somewhere .	0
学生 たち は 試験 を 前 に し て 落ち着 か な かっ た 。	i feel ill at ease in her company .	0
君 は もう 少し せかせか する の を やめ な けれ ば いけ な い 。	you must be less impatient .	1
彼女 の 誕生 日 の ため の 買い物 を し て こよ う 。	i will do the shopping for her birthday .	1
大変 ありがとう ござ い ま し た 。	thank you very much for everything .	0
さっさと 宿題 を や り なさ い 。	turn in your homework .	0
守れ な い 約束 を し て は いけ な い 。	don 't make a promise which you cannot keep .	1
その ほか は 、 万事 順調 で す 。	he is doing well .	0
彼女 の 叫び に 答え て 人々 は 彼女 を 助け に 走 っ た 。	it 's an answer to her letter .	0
ハラハラ する な 。	this movie is just great .	0
私 は もう 一 度 それ を 調べ た 。	i looked it over once more .	1
君 は 黙 っ て い さえ すれ ば よ い 。	i have been silent for a long time .	0
どんな こと に な っ て も 決して それ は し な い 。	that will do .	0
彼 っ て 私 の タイプ ！	this is a new type of car .	0
私 は 通り を 歩 い て 横切 っ た 。	i walked across the street .	1
その 計画 は どう な る だ ろ う ？	i hope your plan will work out .	0
彼 の 英語 は 申し分 が な い 。	his english leaves nothing to be desired .	1
彼 は 職 を 探し に ニューヨーク に 来 た 。	he came to new york in order to look for a job .	1
それ は 初めて 聞 く 話 で す 。	that is a new story to me .	1
私 は 湿気 が 我慢 でき な い 。	i can 't stand humidity .	1
私 は 毎日 テニス を する 。	i play tennis every sunday .	0
私 は 昨日 パーティー で 楽し く 過ご し た 。	i enjoyed myself at the party last night .	0
部屋 を きれい に し て お か な けれ ば いけ ま せ ん 。	you must keep your room clean .	1
彼 は 庭 を 歩 い て 横切 っ た 。	he walked across the garden .	1
彼女 を 愛 さ な い 者 が いよ う か 。	i love her .	0
私 たち は もう ３ 年間 英語 を 勉強 し て い ま す 。	i have been studying english for five years .	0
君 は 他人 の 援助 に 頼 っ て は いけ な い 。	you may depend on him to help you .	0
ある 日 私 は 叔母 を 訪ね た 。	one day i visited my aunt .	1
電車 で 行 っ た 方 が よ い 。	you 'd better go .	0
日本 で いちばん 長 い 川 は どれ で す か 。	what is the longest river in the world ?	0
全く 喜ばし い じゃ な い で す か 。	why are you so happy ?	0
私 たち は 医者 を 呼 ん だ 方 が い い 。	you had better see the doctor .	0
これ を 寸断 し て くれ 。	i 'm fine .	0
問題 は 誰 が 彼 の かわり に そこ へ 行 く か だ 。	who 's there ?	0
彼 ら は 船 で 世界 一周 を し た 。	can you go around the world in a day ?	0
翌朝 は 眠 た かっ た で す 。	we were very sleepy the next morning .	1
ここ から 駅 まで どれ くらい 距離 が あ り ま す か 。	how far is it from here to the station ?	1
ジョン は 収入 を 越え た 生活 を し て い る 。	i live above my means .	0
きみ は 一 週間 か そこ ら で よ く な る で しょ う 。	you will get well in a week or so .	1
私 は 特に これ と い っ て する こと が な い 。	i have nothing particular to do .	1
次 の 日曜 日 に コンサート が あ り ま す 。	i 'll be free next sunday .	0
彼 は いつ も 君 を 見 て い る 。	what are you looking at ?	0
とりわけ この 本 が 好き で す 。	i love this book above all .	1
それ 片づけ て 。	pick it up .	1
ドア の 所 に い る 女の子 は ルーシー で す 。	the girl at the door is lucy .	1
物語 の 結末 は どう で し た か 。	how about the last part of the story ?	1
私 は 相手 が 欲し い 。	i work at this company .	0
金 の 持ち合わせ が な い 。	i have no money .	0
彼女 は 両親 の 愛情 を 独占 し た 。	she had her parents ' love to herself .	1
彼 は ため た 金 を 全部 銀行 に 預け て い る 。	he keeps all his savings in the bank .	1
彼 は フランス 語 を 懸命 に 勉強 し て き た 。	he has been intent on learning french .	1
ジャーナリスト に な り た い の で す 。	i hope to see you .	0
彼女 は いつ も 何 か 新し い こと に アタック し て い る 。	he always tries to see the good in others .	0
彼 ら は 彼 を 臆病 者 と 呼 ん だ 。	he is nothing more than a coward .	0
彼 は 私 の 兄 より も 年上 で す 。	i am his junior by three years .	0
もし 万一 彼 が 遅れ て い たら どう し よ う 。	what will happen to her ?	0
風 が ひど く な っ て き た 。	a hard wind is blowing .	0
それ を リスト から 外 し て くださ い 。	leave it off the list .	1
あなた の 学生 生活 も 間 も な く 終わり に な る 。	he will come soon .	0
私 は そう 言 っ た こと を 後悔 し て い る 。	i regret having said so .	1
そう 言 っ て くれ て 君 は 、 とても 親切 だ 。	it is very kind of you to say so .	1
あの 働き 者 の 少年 は 必ず 成功 する 。	that hard working boy is bound to succeed .	1
トム は トマト が 好き で す か 。	who does he look like ?	0
彼 ら は その 飛行 機 に 乗り込 ん だ 。	they went aboard the plane .	1
それ は 友達 に 上げ る もの で す 。	tom is a friend of mine .	0
それ は 命 に かかわ る 問題 だ 。	he is afraid of death .	0
出来 る だけ 利用 する 。	you should try to make the most of your opportunities .	1
目 に 涙 が 出 て き た 。	tears came to my eyes .	1
私 が 欲し い の は 金 だけ だ 。	all i want is money .	1
自分 の 思い 通り に し よ う と する 。	he will try to have his own way .	1
彼女 は アメリカ 系 で あ る 。	she is of american parentage .	1
私 は それ を 使 い ま す 。	i use it .	1
時間 と 金 を 浪費 する な 。	don 't waste your money .	0
私 の 子供 達 は すぐ に 靴 を すり減ら す 。	my children wear out their shoes quickly .	1
メアリー は 父親 似 だ 。	i think he takes after his father .	0
町 は 火事 で 全焼 し た 。	many animals have been destroyed by men .	0
彼女 は 土曜 日 学校 に 行 か な く て も よ い 。	she doesn 't have to go to school on saturday .	1
君 に も 見せ た かっ た よ 。	you should have seen it .	0
疲れ て い て も う 歩け な かっ た 。	i was too tired to walk any farther .	1
列車 は 何 時 に 出発 する か 教え て くれ ま せ ん か 。	would you tell me what time the train starts ?	1
私 に 関 し て 言 え ば 、 その 計画 に は 賛成 だ 。	as to me , i agree to the plan .	1
机 の 上 に 一 冊 の 辞書 が あ る 。	there is a book on the desk .	0
その こと を 話 し て 下さ い 。	tell me about it .	1
両親 とも ゴルフ を する の で は な い 。	both of my parents do not play golf .	1
彼女 は とても 長 い 間 一人 で 暮ら し て い る 。	i haven 't seen you for ages .	0
ここ に ちょっと し た 痛み が あ り ま す 。	i have a pain here .	0
試験 の 結果 を 私 に 教え て 下さ い 。	let me know about the result of the exam .	1
私 たち は 次 の 駅 で 降り な けれ ば な ら な い 。	we have to get off at the next station .	1
すぐ に 出発 す べ き で は あ り ま せ ん 。	leave here at once .	0
私 は きつ い 仕事 に は 慣れ て い な い 。	i am not used to hard work .	1
これ は 誰 の 車 かしら 。	i wonder whose car this is .	1
彼女 は 左手 で 書 く 。	she writes with her left hand .	1
今日 の 午後 雨 が 降 る か も しれ な い 。	it may rain this afternoon .	1
彼 は 彼女 と 賭け を し た 。	i made a bet that she would win the game .	0
お 酒 を 飲 も う よ 。	let 's have sake .	1
その 老人 は 生き る 意欲 を なく し た 。	the old man lost the will to live .	1
この スーツケース を 運 ぶ の を 手伝 っ て いただけ ま せ ん か 。	i made him carry the suitcase .	0
英語 は 日本 語 より 難し い で す か 。	is english more difficult than japanese ?	1
彼 は 困 っ た 時 は いつ も 姉 に 助け を 求め る 。	when he is in trouble , he always turns to his sister for help .	1
人間 は １９６９ 年 に 初めて 月 を 訪れ た 。	i visited the town for the first time in a long time .	0
彼 ら は 有り金 全部 を 使 わ ざる を え な かっ た 。	they had had to use what money they had .	1
はい 。 ニュース を 聞 い て とても 驚 き ま し た 。	i was very surprised at the news .	0
私 は すこし も 驚 い て い な い 。	i am not in the least surprised .	1
畑違い の 人 の 話 も 面白 い 。	it is interesting to hear from someone in a different field .	1
その 歌手 は 若者 たち の 間 で 人気 が あ り ま す 。	he is popular among us .	0
飛行 機 は 外国 旅行 を 容易 に し た 。	airplanes have made it easy to travel abroad .	1
私 は いつ あなた に 連絡 を 取 る べ き で す か 。	please contact me later .	0
私 達 は みんな 君 の 健康 を 気 に し て い ま す 。	we are all anxious about your health .	0
彼 は 今 テレビ を 見 て い る 。	he is watching tv now .	1
子供 が ベッド から 落ち た 。	the child soon fell asleep in the bed .	0
電話 で は 、 ありがとう ござ い ま し た 。	thank you very much for your time on the phone .	1
私 は 自分 の 仕事 が 気 に 入 っ て い る 。	i 'm very pleased to come with you .	0
私 に と っ て 彼女 は 大切 な 人 で す 。	she is dear to me .	1
彼女 は ピアノ で 高 い 音 を 出 し た 。	she struck high notes on the piano .	1
ボーイ が 運 ぶ 。	i had the boy carry my bag .	1
彼 ら は どう も 性 が 合 わ な い 。	they are not suited to each other .	1
彼 ら の 飛行 機 は ま も な く 飛び立 つ 。	their plane will soon take off .	1
天気 は 今日 の 方 が 少し はまし だ 。	how is the weather today ?	0
右側 に あ る 建物 は 学校 だ 。	the building on the right side is a school .	1
成功 し た い と 思 う なら 努力 す べ き だ 。	if you are to succeed , you should make efforts .	1
もう あの 音 に は 我慢 でき な い 。	i can 't stand the noise .	0
彼女 の 目 に は 涙 が 浮か ん で い た 。	she spoke with tears in her eyes .	0
彼 ら の 計画 は 僕 は 全く 知 ら な い 。	i was ignorant of your plan .	0
その 会合 は 、 中止 に な っ た 。	the meeting was called off .	1
貴方 は 、 明日 学校 に 行 く だ ろ う 。	you 'll go to school tomorrow .	1
嵐 は いつ まで 続 く の だ ろ う か 。	how long will the storm last ?	1
私 は この 時計 を あの 店 で 買 っ た 。	i will buy a watch at the store .	0
はい 、 すぐ に 行 き ま す 。	yes , you must .	0
窓 を あけ て も い い で す か 。	open the window .	0
君 が 来 た の だ から 、 始め た 方 が よ かろ う 。	we may as well begin without him .	0
今日 は もう 帰 り た い 。	can 't go back ; no place to go back to .	0
私 は 来週 は 忙し い で しょ う 。	i will be seventeen next week .	0
その 山 を 越え る 山道 は 一 つ しか な い 。	there is only one pass over the mountain .	1
向こう の 方 で 泳 ごう 。	i can swim .	0
彼 は 彼女 の 秘密 を 彼 の 友人 に 漏ら し た 。	he betrayed her secret to his friends .	1
これ ら の 問題 は 我々 に は どう に も な ら な い 。	we 're getting nowhere with those problems .	0
これ は お 茶 の よう な 味 だ 。	this tastes like tea .	1
彼女 は 英語 で 日記 を つけ て い る 。	father keeps a diary every day .	0
そんな もの は 未だ かつて 見 た こと が な い 。	i 've never heard of such a thing .	0
まじめ に 取 ら な い で 下さ い 。	don 't take things so seriously .	0
何 度 も それ を 見 ま し た 。	i 've seen one many times .	1
忘れ ず に この 手紙 を 投函 し て 下さ い 。	don 't forget to mail this letter .	1
何 の 話 を し て い た っけ ？	what are you talking about ?	0
彼 は 私 の 新し い 時計 を 奪 っ た 。	the man robbed him of all his money .	0
この 薬 は 飲 みにく い 。	the medicine is hard to swallow .	1
彼女 が 死 ん で から １０ 年 に な る 。	she has been dead for ten years .	1
彼 は ひど い 病気 に かか っ た 。	harry fell seriously ill .	1
お 知り合い な ん で す か 。	we got to know each other in london .	0
彼 は 日曜 で さえ 働 か ね ば な ら な かっ た 。	need you work on sunday ?	0
私 は 人ごみ の 中 で 道 に 迷 っ た 。	i lost sight of her in the crowd .	0
彼女 は 自分 の 息子 を 自慢 に 思 っ て い る 。	she prides herself on her son .	1
我々 は 最善 を 尽く し た が 結局 失敗 し た 。	we did our best only to fail .	1
休憩 し て お 茶 を 飲 み ま しょ う 。	let 's take a break .	0
今 に も 雨 が 降 る か も しれ な い 。	it may occur at any moment .	0
一番 近 い 銀行 は どこ で す か 。	where is the nearest bank ?	1
私 は 彼女 を 秘書 に し た 。	she made up her mind to be a secretary .	0
お 年寄り に は 親切 に する べ き だ 。	you should be kind to others .	0
私 の 弟 は とても 速 く 話 し ま す 。	how fast tom speaks !	0
私 は スポーツ の 中 で テニス が 一番 好き だ 。	what sports do you like ?	0
彼 は 小さな 船 を 水 に 浮かべ て い る 。	he is sailing a little boat on the water .	1
数 年 が 過ぎ去 っ た 。	another ten years went by quickly .	0
涙 と とも に 時 は 流れ る 。	tears came to my eyes .	0
うち の 子供 たち は 、 ベビーシッター に 世話 を し て もら っ た 。	he is taken care of by his uncle .	0
出かけ た 方 が い い 。	you may as well leave now .	1
打撲傷 が あ り ま す 。	i have a bruise .	1
私 は 他人 に 親切 に する こと が 難し い と わか っ た 。	i found it difficult to be kind to others .	1
私 たち は 彼 の 成功 を 祝福 し た 。	he congratulated me on my success .	0
彼 は 営利 の ため に これ を し た 。	i have read it to my great profit .	0
概し て 彼女 は 早起き だ 。	my mother is an early riser .	0
彼 は 他人 を 欺 く よう な こと は し な い 。	this book is above me .	0
私 は 帰 ら な い わ 。	when are you going back to italy ?	0
彼女 は 試合 に 合格 し た 。	because i passed the examination .	0
電車 は あと 五 分 で 到着 の 予定 で す 。	the train is due to arrive here in 5 minutes .	1
彼 は 飲 み すぎ て 死 ん だ 。	he drank himself to death .	1
試験 に 合格 し た から さ 。	because i passed the examination .	1
キャッチ ボール を する な 。	don 't catch a cold .	0
彼女 は 私 を 枕元 に くる よう に と 頼 ん だ 。	she asked me to meet her at the station .	0
この 単語 を 辞書 で 調べ よ 。	look up the word in the dictionary .	0
図書 館 に 新し い 本 が 備え付け られ た 。	i furnished him with food .	0
彼女 は 僕 を 驚 か せ た 。	the news took us by surprise .	0
その 仕事 は ほぼ 終わ っ た 。	i have already finished the job .	0
私 は ほとんど 毎日 その 犬 に 出会 う 。	i see the dog almost every day .	1
天気 が よ けれ ば ハイキング に 行 く の だ が なあ 。	were it clear , we would go on a hike .	1
彼女 は その ドレス に 目 を とめ た 。	her eyes settled on the dress .	1
私 は 毎朝 、 朝食 前 に ジョギング を し ま す 。	i jog before breakfast every morning .	1
彼 ら は 週 に １ 回 会 う 。	they meet once a week .	1
それ は 真相 で は な い 。	this is the case .	0
あなた は 、 目的 を 成し遂げ ま し た か 。	did you accomplish your purpose ?	1
私 の 忠告 は 、 私 の 経験 に 基づ い て い る 。	please take my advice .	0
君 なり の や り 方 で 仕事 し なさ い 。	do your work in your own way .	1
私 は 今 まで 忙し かっ た 。	i have been busy today .	0
彼 が 言 っ て い る こと の 要点 は わか っ た 。	i took note of what he was saying .	0
日曜 に は 彼 は よく 釣り に 行 っ た もの だ 。	he would often go fishing on sunday .	1
今年 は １９９０ 年 で す 。	it is colder this year than last year .	0
僕 も 同じ くらい 速 く 走れ る 。	i can run as fast .	1
私 は 、 彼 に 真実 を 話 さ せ た 。	i made him tell the truth .	1
急ぎ な さ い 、 そう すれ ば 間に合 い ま す 。	hurry up , and you will be in time .	0
その ドア は どう し て も 開 か な い 。	the door won 't open .	1
車 で 行 こ う 。	let me go !	0
すばらし い 人 だっ た よ 、 あなた の 叔父 さんは 。	that is no business of yours .	0
今日 は 疲れ て る し ね 。	i 'm really tired today .	0
仕事 を 済ま せ て から そちら へ 行 き ま す 。	i 'll come over after i finish the work .	1
僕 は そんな こと を する よう な 馬鹿 で は な い 。	i know better than to do a thing like that .	1
この 道 を 行 き なさ い 。	go in the field .	1
彼 は しばしば 学校 を 休み ま す 。	he is absent from school today .	0
彼女 は 何 て きれい な ん だ 。	she is beautiful .	0
彼 は 中国 に 関 する 本 を たくさん 書 い た 。	he had come back from china .	0
明日 、 晴れ る と い い ん だ けど 。	i hope it will be fine .	0
それ は 実 に 全く よ い 話 だ 。	it was really good .	0
赤ちゃん を 一人 に し て お い て は いけ ま せ ん 。	you should not leave the baby alone .	1
君 は 本気 で そう 言 う の か 。	it began to rain in earnest .	0
私 は 今 食べ る 気 に な ら な い 。	i don 't feel like eating now .	1
それ は 庭 の 隅 の 小さな 部屋 に あ り ま す 。	it 's in a small room at the end of garden .	1
私 たち は 彼 が 正直 で あ る と 確信 し て い る 。	i can 't answer for his honesty .	0
私 は 叔父 を 見送り に 駅 に 行 っ て き た ところ だ 。	i have just been to the station to see my uncle off .	1
ひょっと する と 夕方 前 に 雨 に な る か も しれ な い 。	it may rain in the evening .	0
良 く な る で しょ う 。	you 'll feel better .	1
火災 の 理由 は 何 か 。	what is the cause of the fire ?	1
生徒 たち は 大いに 先生 を 尊敬 し て 入 る 。	i have nothing to say in this regard .	0
上映 は いつ から 始ま り ま す か 。	when does the show start ?	1
彼女 は だれ に で も 愛 さ れ る 。	she is loved by everyone .	0
困 っ た こと に 私 たち に は お 金 が たり な い 。	the trouble is that we are short of money .	0
彼女 は 音楽 の 才能 が あ る 。	what a genius he is !	0
母 は ついに 私 達 の 計画 に 賛成 し た 。	my mother finally approved of our plan .	1
彼 は 食事 の 事 で 彼女 に 不平 を 言 っ た 。	they complained of the room being too hot .	0
リムジン は どこ で 待 て ば い い の で す か 。	where should i wait for the shuttle bus ?	1
この 機会 を 必ず 利用 す べ き だ 。	you should avail yourself of the chance to go abroad .	0
前 に その 歌 を 聞 い た 事 が あ る 。	i 've heard that song before .	1
その 仕事 は 昨日 や っ て しま い ま し た 。	i just finished the work .	0
だれ が その 猫 に 鈴 を つけ られ る か 。	is there a cat on the table ?	0
質問 する こと を 恐れ て は いけ な い 。	don 't be afraid .	0
１ ドル を くず し て くれ ま せ ん か 。	could you give me change for a dollar ?	1
彼 は 日 に 何 度 か 祈 る 。	i have read that book several times .	0
間に合 う よう に 走 っ て き た の で す 。	to be on time , i ran .	1
ついに バス 会社 が 折れ た 。	i was late for the last bus .	0
いいえ 、 残念 で す が 違 い ま す 。	no , i 'm afraid not .	1
彼 に は よく あ る こと だ が 、 間違い を 犯 し た 。	he made an error , as he often does .	1
彼 は 来週 ニューヨーク へ 出発 し ま す 。	he leaves for new york next week .	1
メアリー は 息子 に 行儀 よ く する よう に 頼 ん だ 。	how did he behave ?	0
君 の 髪 は 長 すぎ る 。	my hair has grown too long .	0
もっと 遅 く しゃべ っ て くださ い 。	speak more slowly .	1
彼女 の 父 は 銀行 員 で す 。	her father is a bank clerk .	1
それ を 聞 い て 残念 で す 。	i 'm sorry to hear it .	0
私 の クラス は 全員 が 勉強 家 で す 。	tom is more hardworking than any other student in his class .	0
あれ と 同様 難し く な い 仕事 が あ る 。	there is no more difficult task than that .	1
彼 は そこ に 二 時間 も 座 っ て い る 。	he has been sitting there for two hours .	1
世 は この 方 を 知 ら な かっ た 。	the world did not recognize him .	1
彼女 は お 母 さん と いっしょ に 買い物 に 行 っ た 。	my mother went shopping , didn 't she ?	0
私 は 英語 で 話 が 通 じ た 。	i couldn 't make myself understood .	0
私 たち は 毎日 電話 で 連絡 を 取り合 っ て い る 。	we communicate with each other by telephone every day .	1
どんな 家 で も な い より は よ い 。	he can sing better than any of us .	0
今日 の 体調 は どう で す か 。	how are you feeling today ?	1
君 は あまり 努力 し な い 。	i don 't have much time .	0
彼女 は 夜 に ひとり で 出歩 く べ き で は な い 。	you shouldn 't go out for a few days .	0
本 を 送 っ て くれ る よう に 彼女 に 言 っ た 。	a friend of mine asked me to send her a postcard .	0
彼 ら と は かかわ る な 。	don 't associate with them .	1
去年 女房 に 死 な れ た 。	my uncle made a will last year .	0
彼 は 私 に 、 再三 電話 を かけ て き た 。	i tried again and again .	0
住所 は 今持 っ て い ま せ ん 。	i don 't have the address with me .	1
ロッド は ジョン の 向か い に 住 ん で い る 。	rod lives across the street from john .	1
君 の 話 が ほとんど 聞 き取れ な い 。	i can hardly hear you .	1
実 を 言 う と 、 私 は 途方 に くれ て い る 。	to tell the truth , i am at my wit 's end .	1
車 は い つかえ し たら よろし い で しょ う か 。	i 'd like to return a car .	0
列車 は もう 着 い て い ま す よ 。	he has arrived here now .	0
カメラ を 持 っ て くれ ば よ かっ た 。	i should have brought my camera .	1
遅刻 する なんて 彼 らし く な い 。	it is unlike him to be late .	1
とりわけ 、 飲食 物 に は 気 を つけ な さ い 。	take good care of what you eat and drink every day .	0
君 は どれ くらい よく 海外 に 行 き ま す か 。	how often do you go abroad ?	1
私 たち は よく 映画 に 行 っ て 楽し ん だ もの だ 。	we 're going to the movies .	0
あなた は パスポート を 見せ な けれ ば な ら な い 。	you must show your passport .	1
ついに その 本 を 出版 し た 。	we finally published the book .	1
夕方 まで に は 彼女 は 仕事 を 終え て い る で しょ う 。	she will have finished her job by evening .	1
仕事 を 終え て から 、 私 は 床 に つ い た 。	he went to bed .	0
私 は まるで 夢 を 見 て い る よう な 気 が する 。	i feel as if i were dreaming .	1
その 計画 は 実施 さ れ た 。	the plan was put into operation .	1
明日 に な れ ば きっと 天候 も よ く な る だ ろ う 。	the weather is bound to get better tomorrow .	1
